class_id,ten_yr,ten_yr_count_usa,ten_yr_count_germany,ten_yr_count_france
38285,1910,0,0,0
38285,1930,0,0,0
38285,1900,0,0,0
38285,1890,0,2,0
38285,1920,0,0,0
38480,1910,0,0,0
38480,1900,0,0,0
38480,1870,0,0,0
38480,1880,1,0,0
38480,1920,0,0,0
38480,1930,0,0,0
38480,1890,0,0,0
38740,1870,0,0,0
38740,1910,0,0,0
38740,1920,0,0,0
38740,1900,0,0,0
38740,1880,0,0,0
38740,1930,0,1,0
38740,1890,0,1,0
38805,1910,0,0,0
38805,1920,0,0,0
38805,1870,0,0,0
38805,1890,0,0,0
38805,1880,0,0,0
38805,1900,0,0,0
38805,1930,3,0,0
39000,1920,1,0,0
39000,1880,0,0,0
39000,1910,0,0,0
39000,1870,0,0,0
39000,1930,2,0,0
39000,1900,0,0,0
39000,1890,0,0,0
39065,1910,0,0,0
39065,1880,0,0,0
39065,1930,1,0,0
39065,1870,0,0,0
39065,1920,0,0,0
39065,1890,0,0,0
39065,1900,0,0,0
39130,1910,0,0,0
39130,1890,0,0,0
39130,1870,0,0,0
39130,1920,0,0,0
39130,1900,0,0,0
39130,1930,0,3,0
39130,1880,0,0,0
39325,1920,0,1,0
39325,1910,0,0,0
39325,1930,1,4,0
39325,1870,0,0,0
39325,1900,0,0,0
39325,1890,0,0,0
39325,1880,0,0,0
39520,1920,0,0,0
39520,1890,0,0,0
39520,1910,0,0,0
39520,1930,1,1,0
39520,1900,0,0,0
39520,1870,0,0,0
39520,1880,0,0,0
39650,1890,0,0,0
39650,1900,0,0,0
39650,1930,0,2,0
39650,1880,0,0,0
39650,1910,0,0,0
39650,1920,0,0,0
39650,1870,0,0,0
39715,1930,1,1,0
39715,1920,1,0,0
39715,1880,0,0,0
39715,1890,0,0,0
39715,1910,0,0,0
39715,1870,0,0,0
39715,1900,0,0,0
39845,1910,0,0,0
39845,1870,0,0,0
39845,1890,0,0,0
39845,1930,1,1,0
39845,1920,0,0,0
39845,1880,0,0,0
39845,1900,0,0,0
39910,1900,0,0,0
39910,1920,1,0,0
39910,1930,2,0,0
39910,1880,0,0,0
39910,1910,0,0,0
39910,1870,0,0,0
39910,1890,0,0,0
40040,1910,0,0,0
40040,1890,0,0,0
40040,1920,0,0,0
40040,1930,0,1,0
40040,1880,0,0,0
40040,1870,0,0,0
40040,1900,0,0,0
40170,1910,0,0,0
40170,1930,0,0,0
40170,1920,0,0,0
40170,1900,0,1,0
40170,1880,2,0,0
40170,1870,0,0,0
40170,1890,0,0,0
40235,1880,0,0,0
40235,1920,0,0,0
40235,1890,0,0,0
40235,1870,0,0,0
40235,1930,0,0,0
40235,1900,0,1,0
40235,1910,0,0,0
40495,1920,0,0,0
40495,1930,0,0,0
40495,1900,0,0,0
40495,1870,0,0,0
40495,1890,0,1,1
40495,1910,0,0,0
40495,1880,0,0,0
40560,1870,0,0,0
40560,1880,0,0,0
40560,1900,0,0,0
40560,1920,0,0,0
40560,1910,0,0,0
40560,1890,0,0,0
40560,1930,0,0,0
40625,1920,0,0,0
40625,1930,0,0,0
40625,1890,0,0,1
40625,1900,0,0,0
40625,1910,0,0,0
40625,1870,0,0,0
40625,1880,0,0,0
40690,1900,0,1,0
40690,1880,0,0,0
40690,1910,0,0,0
40690,1920,0,0,0
40690,1890,0,0,0
40690,1870,0,0,0
40690,1930,0,0,0
40755,1880,0,0,0
40755,1910,0,0,0
40755,1920,0,0,0
40755,1900,0,0,0
40755,1870,0,0,0
40755,1930,0,0,0
40755,1890,0,0,0
41015,1890,0,0,0
41015,1910,0,0,0
41015,1880,0,0,0
41015,1900,0,0,0
41015,1920,0,0,0
41015,1930,0,0,0
41015,1870,0,0,0
41080,1920,0,0,0
41080,1930,0,0,0
41080,1910,0,0,1
41080,1890,0,0,0
41080,1880,0,0,0
41080,1900,0,0,0
41080,1870,0,0,0
41145,1930,0,0,0
41145,1920,0,0,0
41145,1890,0,0,0
41145,1880,0,0,0
41145,1900,1,5,1
41145,1910,0,0,0
41145,1870,0,0,0
41210,1930,0,0,0
41210,1900,0,1,0
41210,1880,0,0,0
41210,1870,0,0,0
41210,1920,0,0,0
41210,1890,0,0,0
41210,1910,0,0,0
41275,1880,0,0,0
41275,1900,0,0,0
41275,1930,0,0,0
41275,1910,0,0,0
41275,1920,1,0,0
41275,1870,0,0,0
41275,1890,0,0,0
41340,1890,0,0,0
41340,1920,0,0,0
41340,1880,0,1,0
41340,1870,0,0,0
41340,1900,0,0,0
41340,1910,0,0,0
41340,1930,0,0,0
41470,1930,1,0,0
41470,1920,0,0,0
41470,1890,0,0,0
41470,1900,0,0,0
41470,1880,0,0,0
41470,1910,0,0,0
41470,1870,0,0,0
41535,1900,0,1,0
41535,1930,2,0,0
41535,1910,0,0,0
41535,1920,2,0,0
41535,1890,0,0,0
41535,1870,0,0,0
41535,1880,0,0,0
41600,1880,0,4,0
41600,1910,0,0,0
41600,1900,0,0,0
41600,1930,0,0,0
41600,1870,0,0,0
41600,1920,0,0,0
41600,1890,0,0,0
41730,1930,0,0,0
41730,1870,0,0,0
41730,1910,0,1,0
41730,1880,0,0,0
41730,1900,0,0,0
41730,1890,0,0,0
41730,1920,0,0,0
41795,1910,0,0,0
41795,1880,0,1,0
41795,1900,0,0,0
41795,1930,0,0,0
41795,1870,0,0,0
41795,1890,0,0,0
41795,1920,0,0,0
41925,1890,0,0,0
41925,1880,0,0,0
41925,1910,0,0,0
41925,1920,0,0,0
41925,1870,0,0,0
41925,1900,0,1,0
41925,1930,0,0,0
41990,1930,0,0,0
41990,1920,0,0,0
41990,1890,0,1,0
41990,1910,0,0,0
41990,1870,0,0,0
41990,1880,0,0,0
41990,1900,0,7,4
42120,1880,0,0,0
42120,1900,0,0,0
42120,1890,0,0,0
42120,1870,0,0,0
42120,1920,0,0,0
42120,1930,0,1,0
42120,1910,0,0,0
42185,1890,0,0,0
42185,1920,0,0,0
42185,1930,1,0,0
42185,1910,0,0,0
42185,1900,0,0,0
42185,1880,0,0,0
42185,1870,0,0,0
42250,1880,0,0,0
42250,1890,0,0,0
42250,1870,0,0,0
42250,1910,0,0,0
42250,1920,0,0,0
42250,1930,2,0,0
42250,1900,0,0,0
42315,1890,0,0,0
42315,1910,0,0,0
42315,1930,1,0,0
42315,1870,0,0,0
42315,1880,0,0,0
42315,1920,0,0,0
42315,1900,0,0,0
42380,1910,0,0,0
42380,1890,0,0,0
42380,1900,0,0,0
42380,1930,0,0,0
42380,1880,0,0,0
42380,1920,0,0,0
42380,1870,0,0,0
42510,1900,0,0,0
42510,1930,1,0,0
42510,1890,0,0,0
42510,1870,0,0,0
42510,1880,0,0,0
42510,1910,0,0,0
42510,1920,0,0,0
42575,1870,0,0,0
42575,1910,0,0,0
42575,1880,0,0,0
42575,1900,0,0,0
42575,1920,0,0,0
42575,1890,0,0,0
42575,1930,1,0,0
42835,1890,0,0,0
42835,1870,0,0,0
42835,1920,0,0,0
42835,1880,0,0,0
42835,1910,0,0,0
42835,1930,1,0,0
42835,1900,0,0,0
42965,1930,0,0,0
42965,1920,0,0,0
42965,1900,0,0,0
42965,1880,0,0,0
42965,1910,0,1,0
42965,1870,0,0,0
42965,1890,0,0,0
43160,1930,1,0,0
43160,1910,0,0,0
43160,1890,0,0,0
43160,1880,0,0,0
43160,1900,0,0,0
43160,1870,0,0,0
43160,1920,0,0,0
43290,1920,0,0,0
43290,1930,0,0,0
43290,1880,0,0,0
43290,1870,0,0,0
43290,1900,0,0,0
43290,1890,0,0,1
43290,1910,0,0,0
43355,1920,0,0,0
43355,1930,0,0,0
43355,1880,0,0,0
43355,1910,0,0,0
43355,1890,0,1,1
43355,1870,0,0,0
43355,1900,0,0,0
43420,1910,0,0,0
43420,1920,0,0,0
43420,1890,0,1,0
43420,1930,0,0,0
43420,1870,0,0,0
43420,1900,0,0,0
43420,1880,0,0,0
43550,1910,0,0,0
43550,1870,0,0,0
43550,1900,0,1,0
43550,1920,0,0,0
43550,1930,0,1,0
43550,1890,0,0,0
43550,1880,0,0,0
43680,1890,0,0,0
43680,1870,0,0,0
43680,1910,0,0,0
43680,1920,0,0,0
43680,1880,0,0,0
43680,1900,0,0,0
43680,1930,0,1,0
43745,1890,0,0,0
43745,1880,0,0,0
43745,1870,0,0,0
43745,1930,0,1,0
43745,1920,0,0,0
43745,1900,0,0,0
43745,1910,0,0,0
43810,1880,0,0,0
43810,1870,0,0,0
43810,1890,0,0,0
43810,1900,0,0,0
43810,1910,0,0,0
43810,1920,0,0,0
43810,1930,0,1,0
43875,1930,0,1,0
43875,1880,0,0,0
43875,1910,0,0,0
43875,1870,0,0,0
43875,1900,0,0,0
43875,1890,0,0,0
43875,1920,0,0,0
43940,1920,0,0,0
43940,1880,0,0,0
43940,1910,0,0,0
43940,1870,0,0,0
43940,1900,0,0,0
43940,1930,0,1,0
43940,1890,0,0,0
44135,1890,0,0,0
44135,1880,0,0,0
44135,1910,0,0,0
44135,1920,0,0,0
44135,1870,0,0,0
44135,1930,1,0,0
44135,1900,0,0,0
44200,1930,0,0,0
44200,1920,0,0,0
44200,1870,0,0,0
44200,1880,0,0,0
44200,1910,0,0,1
44200,1890,0,0,0
44200,1900,0,0,1
44330,1920,0,0,0
44330,1930,0,0,0
44330,1880,0,0,0
44330,1870,0,0,0
44330,1900,0,0,0
44330,1910,0,0,0
44330,1890,0,1,0
44460,1920,0,0,0
44460,1910,0,0,0
44460,1890,0,0,0
44460,1900,0,1,0
44460,1930,0,0,0
44460,1880,0,0,0
44460,1870,0,0,0
44720,1920,0,0,0
44720,1930,0,1,0
44720,1910,0,0,0
44720,1890,0,0,0
44720,1880,0,0,0
44720,1870,0,0,0
44720,1900,0,0,0
44785,1910,0,0,0
44785,1930,0,0,0
44785,1870,0,0,0
44785,1880,0,0,0
44785,1900,0,1,0
44785,1920,0,0,0
44785,1890,0,0,0
44850,1880,0,0,0
44850,1890,0,0,0
44850,1900,0,1,0
44850,1920,0,0,0
44850,1870,0,0,0
44850,1910,0,0,0
44850,1930,0,0,0
44915,1880,0,0,0
44915,1870,0,0,0
44915,1910,0,0,0
44915,1900,0,0,0
44915,1890,0,0,0
44915,1920,0,0,0
44915,1930,1,0,0
44980,1880,0,0,0
44980,1910,0,0,0
44980,1870,0,0,0
44980,1890,0,0,0
44980,1920,0,0,0
44980,1900,0,0,0
44980,1930,1,0,0
45175,1930,0,0,0
45175,1910,0,0,0
45175,1920,0,0,0
45175,1880,0,0,0
45175,1890,0,0,0
45175,1900,0,1,0
45175,1870,0,0,0
45240,1870,0,0,0
45240,1880,0,0,0
45240,1930,1,0,0
45240,1900,0,0,0
45240,1890,0,0,0
45240,1920,0,0,0
45240,1910,0,0,0
45305,1910,0,0,0
45305,1880,0,2,0
45305,1870,0,0,0
45305,1920,0,0,0
45305,1930,0,0,0
45305,1890,0,0,0
45305,1900,0,0,0
45435,1900,0,0,0
45435,1930,1,0,0
45435,1870,0,0,0
45435,1920,0,0,0
45435,1880,0,0,0
45435,1890,0,0,0
45435,1910,0,0,0
45565,1890,0,0,0
45565,1900,0,0,0
45565,1880,0,0,0
45565,1870,0,0,0
45565,1920,0,0,0
45565,1930,1,0,0
45565,1910,0,0,0
45630,1870,0,0,0
45630,1890,0,0,0
45630,1910,0,0,0
45630,1930,1,0,0
45630,1880,0,0,0
45630,1920,0,0,0
45630,1900,0,0,0
